t,soc_batt,V_batt,soc_fgic,V_fgic
138.750000,0.903646,4.001073,0.904349,4.001144
139.000000,0.903472,4.000906,0.904462,4.001329
139.250000,0.903299,4.000740,0.903911,4.000578
139.500000,0.903125,4.000573,0.903765,4.000403
139.750000,0.902951,4.000406,0.903471,4.000087
140.000000,0.902778,4.000240,0.903232,3.999900
140.250000,0.902604,4.000073,0.903322,4.000180
140.500000,0.902431,3.999906,0.903314,4.000205
140.750000,0.902257,3.999740,0.903122,4.000063
141.000000,0.902083,3.999573,0.902477,3.999227
141.250000,0.901910,3.999407,0.902509,3.999311
141.500000,0.901736,3.999240,0.902164,3.998960
141.750000,0.901562,3.999073,0.902460,3.999476
142.000000,0.901389,3.998907,0.902209,3.999126
142.250000,0.901215,3.998740,0.901537,3.998303
142.500000,0.901042,3.998574,0.901374,3.998176
142.750000,0.900868,3.998407,0.901200,3.998054
143.000000,0.900694,3.998240,0.901480,3.998584
143.250000,0.900521,3.998074,0.901383,3.998491
143.500000,0.900347,3.997907,0.900732,3.997654
143.750000,0.900174,3.997741,0.901105,3.998231
144.000000,0.900000,3.997574,0.900296,3.997091
144.250000,0.899826,3.997456,0.900431,3.997347
144.500000,0.899653,3.997338,0.900213,3.997044
144.750000,0.899479,3.997219,0.899980,3.996933
145.000000,0.899306,3.997101,0.899711,3.997107
145.250000,0.899132,3.996982,0.899580,3.997108
145.500000,0.898958,3.996863,0.899490,3.997084
145.750000,0.898785,3.996745,0.899022,3.996491
146.000000,0.898611,3.996626,0.899045,3.996581
146.250000,0.898437,3.996507,0.898586,3.996120
146.500000,0.898264,3.996388,0.898931,3.996670
146.750000,0.898090,3.996268,0.898482,3.996145
147.000000,0.897917,3.996149,0.898176,3.995872
147.250000,0.897743,3.996030,0.898345,3.996172
147.500000,0.897569,3.995910,0.898271,3.996216
147.750000,0.897396,3.995791,0.898191,3.996153
148.000000,0.897222,3.995671,0.897694,3.995581
148.250000,0.897049,3.995551,0.897342,3.995286
148.500000,0.896875,3.995431,0.897116,3.995083
148.750000,0.896701,3.995312,0.897027,3.995115
149.000000,0.896528,3.995192,0.896749,3.994776
149.250000,0.896354,3.995072,0.897058,3.995276
149.500000,0.896181,3.994952,0.896426,3.994507
149.750000,0.896007,3.994832,0.896778,3.995179
150.000000,0.895833,3.994711,0.896064,3.994344
150.250000,0.895833,4.043526,0.897295,4.044029
150.500000,0.895833,4.044794,0.896934,4.044888
150.750000,0.895833,4.046013,0.897003,4.046253
151.000000,0.895833,4.047184,0.896725,4.047033
151.250000,0.895833,4.048310,0.896950,4.048468
151.500000,0.895833,4.049393,0.896948,4.049538
151.750000,0.895833,4.050433,0.896701,4.050254
152.000000,0.895833,4.051433,0.896512,4.050998
152.250000,0.895833,4.052395,0.896480,4.051966
152.500000,0.895833,4.053319,0.896800,4.053364
152.750000,0.895833,4.054208,0.897094,4.054690
153.000000,0.895833,4.055062,0.897114,4.055559
153.250000,0.895833,4.055882,0.896565,4.055685
153.500000,0.895833,4.056672,0.896412,4.056303
153.750000,0.895833,4.057430,0.896999,4.057861
154.000000,0.895833,4.058159,0.896900,4.058463
154.250000,0.895833,4.058860,0.896676,4.058883
154.500000,0.895833,4.059534,0.896592,4.059488
154.750000,0.895833,4.060181,0.896846,4.060492
155.000000,0.895833,4.060804,0.896387,4.060530
155.250000,0.895833,4.061402,0.896571,4.061398
155.500000,0.895833,4.061978,0.896533,4.061951
155.750000,0.895833,4.062531,0.896577,4.062589
156.000000,0.895833,4.063062,0.896869,4.063537
156.250000,0.895833,4.063573,0.896779,4.063939
156.500000,0.895833,4.064064,0.896510,4.064090
156.750000,0.895833,4.064536,0.896128,4.064064
157.000000,0.895833,4.064990,0.896138,4.064556
157.250000,0.895833,4.065426,0.896585,4.065612
157.500000,0.895833,4.065846,0.896604,4.066070
157.750000,0.895833,4.066249,0.896286,4.066055
158.000000,0.895833,4.066636,0.896366,4.066558
158.250000,0.895833,4.067009,0.896531,4.067164
158.500000,0.895833,4.067367,0.896593,4.067605
158.750000,0.895833,4.067711,0.896793,4.068218
159.000000,0.895833,4.068042,0.896120,4.067653
159.250000,0.895833,4.068360,0.896532,4.068546
159.500000,0.895833,4.068665,0.896042,4.068207
159.750000,0.895833,4.068959,0.896173,4.068692
160.000000,0.895833,4.069242,0.896233,4.069063
160.250000,0.895833,4.069513,0.896614,4.069854
160.500000,0.895833,4.069774,0.896555,4.070038
160.750000,0.895833,4.070025,0.896038,4.069603
161.000000,0.895833,4.070266,0.896025,4.069841
161.250000,0.895833,4.070498,0.896618,4.070875
161.500000,0.895833,4.070721,0.896266,4.070626
161.750000,0.895833,4.070935,0.896296,4.070889
162.000000,0.895833,4.071141,0.896351,4.071177
162.250000,0.895833,4.071339,0.896016,4.070934
162.500000,0.895833,4.071529,0.896635,4.071961
162.750000,0.895833,4.071712,0.896135,4.071475
163.000000,0.895833,4.071888,0.896359,4.071961
163.250000,0.895833,4.072057,0.896170,4.071883
163.500000,0.895833,4.072219,0.895970,4.071790
163.750000,0.895833,4.072376,0.896486,4.072646
164.000000,0.895833,4.072526,0.896122,4.072308
164.250000,0.895833,4.072670,0.895995,4.072292
164.500000,0.895833,4.072809,0.896127,4.072617
164.750000,0.895833,4.072942,0.896563,4.073337
165.000000,0.895833,4.073070,0.896313,4.073128
165.250000,0.895833,4.073193,0.895898,4.072706
165.500000,0.895833,4.073312,0.896296,4.073366
165.750000,0.895833,4.073426,0.896326,4.073520
166.000000,0.895833,4.073535,0.896463,4.073815
166.250000,0.895833,4.073640,0.896508,4.073978
166.500000,0.895833,4.073741,0.896455,4.074007
166.750000,0.895833,4.073839,0.896380,4.074003
167.000000,0.895833,4.073932,0.896037,4.073643
167.250000,0.895833,4.074022,0.896200,4.073959
167.500000,0.895833,4.074108,0.896294,4.074172
167.750000,0.895833,4.074191,0.896549,4.074595
168.000000,0.895833,4.074271,0.896088,4.074058
168.250000,0.895833,4.074347,0.896216,4.074315
168.500000,0.895833,4.074421,0.896248,4.074432
168.750000,0.895833,4.074492,0.896224,4.074474
169.000000,0.895833,4.074560,0.896047,4.074309
169.250000,0.895833,4.074626,0.896010,4.074332
169.500000,0.895833,4.074689,0.896450,4.074988
169.750000,0.895833,4.074749,0.896268,4.074801
170.000000,0.895833,4.074807,0.896266,4.074859
170.250000,0.895833,4.074863,0.896391,4.075082
170.500000,0.895833,4.074917,0.896082,4.074724
170.750000,0.895833,4.074968,0.896507,4.075347
171.000000,0.895833,4.075018,0.896415,4.075269
171.250000,0.895833,4.075066,0.896589,4.075548
171.500000,0.895833,4.075112,0.896106,4.074946
171.750000,0.895833,4.075156,0.895907,4.074734
172.000000,0.895833,4.075198,0.896088,4.075025
172.250000,0.895833,4.075239,0.896124,4.075117
172.500000,0.895833,4.075278,0.895925,4.074894
172.750000,0.895833,4.075316,0.895899,4.074905
173.000000,0.895833,4.075352,0.896052,4.075151
173.250000,0.895833,4.075387,0.896044,4.075177
173.500000,0.895833,4.075420,0.896309,4.075567
173.750000,0.895833,4.075452,0.895929,4.075090
174.000000,0.895833,4.075483,0.896264,4.075575
174.250000,0.895833,4.075513,0.896396,4.075778
174.500000,0.895833,4.075541,0.896057,4.075352
174.750000,0.895833,4.075569,0.896143,4.075500
175.000000,0.895833,4.075595,0.896234,4.075648
175.250000,0.895833,4.075621,0.895992,4.075351
175.500000,0.895833,4.075645,0.896084,4.075504
175.750000,0.895833,4.075668,0.895975,4.075384
176.000000,0.895833,4.075691,0.896002,4.075448
176.250000,0.895833,4.075713,0.896547,4.076197
176.500000,0.895833,4.075733,0.896468,4.076103
176.750000,0.895833,4.075753,0.895932,4.075407
177.000000,0.895833,4.075773,0.895833,4.075303
177.250000,0.895833,4.075791,0.896024,4.075582
177.500000,0.895833,4.075809,0.896163,4.075786
177.750000,0.895833,4.075826,0.895902,4.075456
178.000000,0.895833,4.075842,0.896520,4.076302
178.250000,0.895833,4.075858,0.896003,4.075619
178.500000,0.895833,4.075873,0.896482,4.076278
178.750000,0.895833,4.075888,0.896282,4.076018
179.000000,0.895833,4.075902,0.896116,4.075812
179.250000,0.895833,4.075916,0.896233,4.075984
179.500000,0.895833,4.075928,0.895937,4.075601
179.750000,0.895833,4.075941,0.896208,4.075981
180.000000,0.895833,4.075953,0.895832,4.075491
180.250000,0.895833,4.075964,0.896379,4.076237
180.500000,0.895833,4.075975,0.896423,4.076300
180.750000,0.895833,4.075986,0.896168,4.075968
181.000000,0.895833,4.075996,0.895823,4.075521
181.250000,0.895833,4.076006,0.895867,4.075598
181.500000,0.895833,4.076016,0.896403,4.076325
181.750000,0.895833,4.076025,0.896373,4.076286
182.000000,0.895833,4.076033,0.896330,4.076234
182.250000,0.895833,4.076042,0.896503,4.076471
182.500000,0.895833,4.076050,0.896460,4.076416
182.750000,0.895833,4.076058,0.895854,4.075613
183.000000,0.895833,4.076065,0.896343,4.076282
183.250000,0.895833,4.076072,0.895959,4.075772
183.500000,0.895833,4.076079,0.896337,4.076288
183.750000,0.895833,4.076086,0.896177,4.076077
184.000000,0.895833,4.076092,0.896198,4.076113
184.250000,0.895833,4.076098,0.896301,4.076256
184.500000,0.895833,4.076104,0.895842,4.075649
184.750000,0.895833,4.076110,0.896330,4.076313
185.000000,0.895833,4.076115,0.896493,4.076529
185.250000,0.895833,4.076120,0.895918,4.075764
185.500000,0.895833,4.076125,0.896189,4.076138
185.750000,0.895833,4.076130,0.896535,4.076600
186.000000,0.895833,4.076135,0.896389,4.076402
186.250000,0.895833,4.076139,0.896413,4.076438
186.500000,0.895833,4.076144,0.896330,4.076328
186.750000,0.895833,4.076148,0.896437,4.076473
187.000000,0.895833,4.076152,0.896405,4.076430
187.250000,0.895833,4.076155,0.896354,4.076364
187.500000,0.895833,4.076159,0.895931,4.075804
187.750000,0.895833,4.076163,0.895902,4.075777
188.000000,0.895833,4.076166,0.896099,4.076047
188.250000,0.895833,4.076169,0.896383,4.076429
188.500000,0.895833,4.076172,0.896357,4.076392
188.750000,0.895833,4.076175,0.896026,4.075953
189.000000,0.895833,4.076178,0.896200,4.076193
189.250000,0.895833,4.076181,0.895987,4.075912
189.500000,0.895833,4.076184,0.895943,4.075861
189.750000,0.895833,4.076186,0.895839,4.075731
190.000000,0.895833,4.076189,0.896366,4.076440
190.250000,0.895833,4.076191,0.895923,4.075846
190.500000,0.895833,4.076193,0.896026,4.075993
190.750000,0.895833,4.076196,0.896472,4.076590
191.000000,0.895833,4.076198,0.895901,4.075825
191.250000,0.895833,4.076200,0.896325,4.076399
191.500000,0.895833,4.076202,0.895871,4.075792
191.750000,0.895833,4.076204,0.896406,4.076514
192.000000,0.895833,4.076205,0.896184,4.076213
192.250000,0.895833,4.076207,0.895965,4.075924
192.500000,0.895833,4.076209,0.896273,4.076341
192.750000,0.895833,4.076210,0.896294,4.076366
193.000000,0.895833,4.076212,0.896119,4.076134
193.250000,0.895833,4.076213,0.896125,4.076146
193.500000,0.895833,4.076215,0.896287,4.076362
193.750000,0.895833,4.076216,0.896422,4.076541
194.000000,0.895833,4.076217,0.896372,4.076470
194.250000,0.895833,4.076219,0.895887,4.075824
194.500000,0.895833,4.076220,0.896327,4.076419
194.750000,0.895833,4.076221,0.896032,4.076022
195.000000,0.895833,4.076222,0.896261,4.076332
195.250000,0.895833,4.076223,0.896377,4.076484
195.500000,0.895833,4.076224,0.896453,4.076582
195.750000,0.895833,4.076225,0.896016,4.075998
196.000000,0.895833,4.076226,0.896373,4.076481
196.250000,0.895833,4.076227,0.895820,4.075740
196.500000,0.895833,4.076228,0.896040,4.076044
196.750000,0.895833,4.076229,0.895929,4.075897
197.000000,0.895833,4.076230,0.896394,4.076522
197.250000,0.895833,4.076230,0.896069,4.076083
197.500000,0.895833,4.076231,0.896467,4.076618
197.750000,0.895833,4.076232,0.895906,4.075865
198.000000,0.895833,4.076233,0.895978,4.075970
198.250000,0.895833,4.076233,0.896166,4.076223
198.500000,0.895833,4.076234,0.896380,4.076507
198.750000,0.895833,4.076235,0.895958,4.075941
199.000000,0.895833,4.076235,0.896156,4.076213
199.250000,0.895833,4.076236,0.896300,4.076403
199.500000,0.895833,4.076236,0.896233,4.076311
199.750000,0.895833,4.076237,0.896327,4.076436
200.000000,0.895833,4.076237,0.895990,4.075985
200.250000,0.895833,4.076238,0.896432,4.076579
200.500000,0.895833,4.076238,0.895901,4.075866
200.750000,0.895833,4.076239,0.896187,4.076256
201.000000,0.895833,4.076239,0.896126,4.076172
201.250000,0.895833,4.076240,0.896184,4.076251
201.500000,0.895833,4.076240,0.896227,4.076307
201.750000,0.895833,4.076240,0.896059,4.076084
202.000000,0.895833,4.076241,0.896502,4.076676
202.250000,0.895833,4.076241,0.895828,4.075772
202.500000,0.895833,4.076241,0.896490,4.076664
202.750000,0.895833,4.076242,0.895961,4.075950
203.000000,0.895833,4.076242,0.896281,4.076383
203.250000,0.895833,4.076242,0.895853,4.075811
203.500000,0.895833,4.076243,0.896362,4.076496
203.750000,0.895833,4.076243,0.896131,4.076182
204.000000,0.895833,4.076243,0.895897,4.075873
204.250000,0.895833,4.076243,0.895893,4.075875
204.500000,0.895833,4.076244,0.896244,4.076346
204.750000,0.895833,4.076244,0.896037,4.076067
205.000000,0.895833,4.076244,0.896271,4.076382
205.250000,0.895833,4.076244,0.896113,4.076167
205.500000,0.895833,4.076245,0.896396,4.076546
205.750000,0.895833,4.076245,0.896550,4.076745
206.000000,0.895833,4.076245,0.896179,4.076244
206.250000,0.895833,4.076245,0.895848,4.075807
206.500000,0.895833,4.076245,0.896461,4.076630
206.750000,0.895833,4.076246,0.896130,4.076181
207.000000,0.895833,4.076246,0.896078,4.076116
207.250000,0.895833,4.076246,0.895991,4.076001
207.500000,0.895833,4.076246,0.896382,4.076526
207.750000,0.895833,4.076246,0.895937,4.075927
208.000000,0.895833,4.076246,0.896014,4.076037
208.250000,0.895833,4.076246,0.895964,4.075973
208.500000,0.895833,4.076247,0.896164,4.076242
208.750000,0.895833,4.076247,0.896184,4.076267
209.000000,0.895833,4.076247,0.896397,4.076549
209.250000,0.895833,4.076247,0.896474,4.076646
209.500000,0.895833,4.076247,0.895910,4.075891
209.750000,0.895833,4.076247,0.896144,4.076210
210.000000,0.895833,4.076247,0.896455,4.076624
210.250000,0.895833,4.076247,0.896025,4.076044
210.500000,0.895833,4.076248,0.896491,4.076670
210.750000,0.895833,4.076248,0.896094,4.076133
211.000000,0.895833,4.076248,0.896360,4.076492
211.250000,0.895833,4.076248,0.896362,4.076489
211.500000,0.895833,4.076248,0.896413,4.076554
211.750000,0.895833,4.076248,0.895854,4.075808
212.000000,0.895833,4.076248,0.896270,4.076370
212.250000,0.895833,4.076248,0.895871,4.075835
212.500000,0.895833,4.076248,0.896375,4.076514
212.750000,0.895833,4.076248,0.896020,4.076035
213.000000,0.895833,4.076248,0.895848,4.075811
213.250000,0.895833,4.076248,0.896462,4.076635
213.500000,0.895833,4.076248,0.896364,4.076495
213.750000,0.895833,4.076248,0.895904,4.075880
214.000000,0.895833,4.076249,0.895870,4.075843
214.250000,0.895833,4.076249,0.896178,4.076259
214.500000,0.895833,4.076249,0.896401,4.076552
214.750000,0.895833,4.076249,0.896052,4.076083
215.000000,0.895833,4.076249,0.896059,4.076097
215.250000,0.895833,4.076249,0.896258,4.076363
215.500000,0.895833,4.076249,0.896027,4.076053
215.750000,0.895833,4.076249,0.896320,4.076447
216.000000,0.895833,4.076249,0.895807,4.075760
216.250000,0.895833,4.076249,0.896340,4.076478
216.500000,0.895833,4.076249,0.896070,4.076111
216.750000,0.895833,4.076249,0.896323,4.076452
217.000000,0.895833,4.076249,0.896278,4.076388
217.250000,0.895833,4.076249,0.896029,4.076055
217.500000,0.895833,4.076249,0.895913,4.075905
217.750000,0.895833,4.076249,0.895835,4.075806
218.000000,0.895833,4.076249,0.896009,4.076044
218.250000,0.895833,4.076249,0.896375,4.076531
218.500000,0.895833,4.076249,0.896465,4.076644
218.750000,0.895833,4.076249,0.896073,4.076117
219.000000,0.895833,4.076249,0.896495,4.076682
219.250000,0.895833,4.076249,0.896089,4.076134
219.500000,0.895833,4.076249,0.896379,4.076524
219.750000,0.895833,4.076249,0.896338,4.076463
220.000000,0.895833,4.076249,0.896012,4.076028
220.250000,0.895833,4.076249,0.895969,4.075976
220.500000,0.895833,4.076249,0.896421,4.076581
220.750000,0.895833,4.076249,0.895913,4.075897
221.000000,0.895833,4.076249,0.895834,4.075801
221.250000,0.895833,4.076249,0.896001,4.076029
221.500000,0.895833,4.076249,0.896507,4.076703
221.750000,0.895833,4.076250,0.895915,4.075907
222.000000,0.895833,4.076250,0.896085,4.076141
222.250000,0.895833,4.076250,0.896129,4.076199
222.500000,0.895833,4.076250,0.896284,4.076404
222.750000,0.895833,4.076250,0.896054,4.076096
223.000000,0.895833,4.076250,0.895887,4.075877
223.250000,0.895833,4.076250,0.896008,4.076043
223.500000,0.895833,4.076250,0.896186,4.076281
223.750000,0.895833,4.076250,0.896421,4.076592
224.000000,0.895833,4.076250,0.896504,4.076696
224.250000,0.895833,4.076250,0.895945,4.075945
224.500000,0.895833,4.076250,0.896004,4.076032
224.750000,0.895833,4.076250,0.896419,4.076586
225.000000,0.895833,4.076250,0.895910,4.075901
225.250000,0.895833,4.076250,0.896073,4.076126
225.500000,0.895833,4.076250,0.896208,4.076305
225.750000,0.895833,4.076250,0.896524,4.076724
226.000000,0.895833,4.076250,0.896103,4.076155
226.250000,0.895833,4.076250,0.896346,4.076483
226.500000,0.895833,4.076250,0.896036,4.076065
226.750000,0.895833,4.076250,0.895852,4.075825
227.000000,0.895833,4.076250,0.896082,4.076138
227.250000,0.895833,4.076250,0.895804,4.075767
227.500000,0.895833,4.076250,0.896286,4.076416
227.750000,0.895833,4.076250,0.896245,4.076356
228.000000,0.895833,4.076250,0.895829,4.075800
228.250000,0.895833,4.076250,0.896403,4.076572
228.500000,0.895833,4.076250,0.895836,4.075809
228.750000,0.895833,4.076250,0.896387,4.076552
229.000000,0.895833,4.076250,0.896032,4.076071
229.250000,0.895833,4.076250,0.896209,4.076310
229.500000,0.895833,4.076250,0.896290,4.076416
229.750000,0.895833,4.076250,0.895805,4.075769
230.000000,0.895833,4.076250,0.895829,4.075809
230.250000,0.895833,4.076250,0.896105,4.076181
230.500000,0.895833,4.076250,0.896136,4.076221
230.750000,0.895833,4.076250,0.896006,4.076047
231.000000,0.895833,4.076250,0.895924,4.075941
231.250000,0.895833,4.076250,0.896286,4.076425
231.500000,0.895833,4.076250,0.896220,4.076332
231.750000,0.895833,4.076250,0.896420,4.076597
232.000000,0.895833,4.076250,0.896281,4.076405
232.250000,0.895833,4.076250,0.896000,4.076030
232.500000,0.895833,4.076250,0.896197,4.076297
232.750000,0.895833,4.076250,0.896237,4.076348
233.000000,0.895833,4.076250,0.896389,4.076548
233.250000,0.895833,4.076250,0.896314,4.076443
233.500000,0.895833,4.076250,0.895980,4.075998
233.750000,0.895833,4.076250,0.896435,4.076607
234.000000,0.895833,4.076250,0.895979,4.075993
234.250000,0.895833,4.076250,0.896328,4.076463
234.500000,0.895833,4.076250,0.896044,4.076081
234.750000,0.895833,4.076250,0.896150,4.076225
235.000000,0.895833,4.076250,0.895908,4.075902
235.250000,0.895833,4.076250,0.895803,4.075769
235.500000,0.895833,4.076250,0.896289,4.076422
235.750000,0.895833,4.076250,0.895902,4.075900
236.000000,0.895833,4.076250,0.895985,4.076018
236.250000,0.895833,4.076250,0.895838,4.075823
236.500000,0.895833,4.076250,0.896048,4.076109
236.750000,0.895833,4.076250,0.896107,4.076186
237.000000,0.895833,4.076250,0.896422,4.076606
237.250000,0.895833,4.076250,0.895990,4.076023
237.500000,0.895833,4.076250,0.896304,4.076447
237.750000,0.895833,4.076250,0.895917,4.075926
238.000000,0.895833,4.076250,0.895879,4.075882
238.250000,0.895833,4.076250,0.895796,4.075776
238.500000,0.895833,4.076250,0.895881,4.075894
238.750000,0.895833,4.076250,0.896273,4.076418
239.000000,0.895833,4.076250,0.895973,4.076013
239.250000,0.895833,4.076250,0.896149,4.076251
239.500000,0.895833,4.076250,0.895939,4.075970
239.750000,0.895833,4.076250,0.895819,4.075815
240.000000,0.895833,4.076250,0.895997,4.076056
240.250000,0.895833,4.076250,0.896128,4.076230
240.500000,0.895833,4.076250,0.895901,4.075927
240.750000,0.895833,4.076250,0.895903,4.075934
241.000000,0.895833,4.076250,0.895901,4.075934
241.250000,0.895833,4.076250,0.896073,4.076165
241.500000,0.895833,4.076250,0.896306,4.076473
