t,V_batt,V_fgic
232.000000,4.095833,4.095760
232.250000,4.095833,4.096220
232.500000,4.095833,4.096088
232.750000,4.095833,4.095380
233.000000,4.095833,4.095889
233.250000,4.095833,4.095531
233.500000,4.095833,4.095592
233.750000,4.095833,4.096177
234.000000,4.095833,4.095577
234.250000,4.095833,4.096012
234.500000,4.095833,4.095731
234.750000,4.095833,4.095662
235.000000,4.095833,4.095518
235.250000,4.095833,4.096136
235.500000,4.095833,4.096047
235.750000,4.095833,4.096145
236.000000,4.095833,4.095988
236.250000,4.095833,4.096256
236.500000,4.095833,4.095603
236.750000,4.095833,4.096094
237.000000,4.095833,4.096255
237.250000,4.095833,4.096254
237.500000,4.095833,4.096204
237.750000,4.095833,4.095907
238.000000,4.095833,4.096189
238.250000,4.095833,4.095758
238.500000,4.095833,4.095509
238.750000,4.095833,4.096053
239.000000,4.095833,4.096175
239.250000,4.095833,4.095366
239.500000,4.095833,4.096216
239.750000,4.095833,4.096141
240.000000,4.095833,4.096018
240.250000,4.095833,4.095592
240.500000,4.095833,4.095899
240.750000,4.095833,4.095485
241.000000,4.095833,4.095537
241.250000,4.095833,4.096304
241.500000,4.095833,4.095621
241.750000,4.095833,4.095719
242.000000,4.095833,4.096268
242.250000,4.095833,4.095656
242.500000,4.095833,4.096202
242.750000,4.095833,4.096080
243.000000,4.095833,4.096083
243.250000,4.095833,4.095916
243.500000,4.095833,4.095380
243.750000,4.095833,4.096119
244.000000,4.095833,4.096046
244.250000,4.095833,4.095420
244.500000,4.095833,4.095992
244.750000,4.095833,4.095673
245.000000,4.095833,4.095374
245.250000,4.095833,4.095955
245.500000,4.095833,4.095981
245.750000,4.095833,4.096298
246.000000,4.095833,4.096320
246.250000,4.095833,4.096214
246.500000,4.095833,4.095689
246.750000,4.095833,4.095577
247.000000,4.095833,4.095901
247.250000,4.095833,4.095533
247.500000,4.095833,4.096271
247.750000,4.095833,4.095790
248.000000,4.095833,4.096338
248.250000,4.095833,4.095471
248.500000,4.095833,4.096330
248.750000,4.095833,4.096109
249.000000,4.095833,4.095770
249.250000,4.095833,4.095590
249.500000,4.095833,4.095943
249.750000,4.095833,4.095756
250.000000,4.095833,4.096340
250.250000,4.095833,4.095554
250.500000,4.095833,4.096134
250.750000,4.095833,4.095820
251.000000,4.095833,4.096185
251.250000,4.095833,4.096267
251.500000,4.095833,4.095840
251.750000,4.095833,4.095607
252.000000,4.095833,4.095646
252.250000,4.095833,4.095605
252.500000,4.095833,4.095815
252.750000,4.095833,4.096305
253.000000,4.095833,4.095687
253.250000,4.095833,4.095600
253.500000,4.095833,4.095998
253.750000,4.095833,4.095858
254.000000,4.095833,4.096050
254.250000,4.095833,4.095921
254.500000,4.095833,4.095704
254.750000,4.095833,4.095955
255.000000,4.095833,4.095866
255.250000,4.095833,4.095364
255.500000,4.095833,4.095896
255.750000,4.095833,4.095456
256.000000,4.095833,4.096173
256.250000,4.095833,4.096032
256.500000,4.095833,4.095800
256.750000,4.095833,4.095903
257.000000,4.095833,4.095588
257.250000,4.095833,4.095454
257.500000,4.095833,4.095916
257.750000,4.095833,4.095968
258.000000,4.095833,4.095823
258.250000,4.095833,4.096270
258.500000,4.095833,4.095787
258.750000,4.095833,4.096214
259.000000,4.095833,4.095477
259.250000,4.095833,4.096071
259.500000,4.095833,4.096260
259.750000,4.095833,4.095347
260.000000,4.095833,4.095594
260.250000,4.095833,4.095473
260.500000,4.095833,4.095945
260.750000,4.095833,4.095354
261.000000,4.095833,4.095956
261.250000,4.095833,4.095406
261.500000,4.095833,4.096218
261.750000,4.095833,4.096100
262.000000,4.095833,4.095630
262.250000,4.095833,4.096167
262.500000,4.095833,4.096325
262.750000,4.095833,4.095625
263.000000,4.095833,4.096090
263.250000,4.095833,4.096271
263.500000,4.095833,4.096281
263.750000,4.095833,4.095949
264.000000,4.095833,4.095966
264.250000,4.095833,4.095787
264.500000,4.095833,4.095974
264.750000,4.095833,4.095770
265.000000,4.095833,4.096288
265.250000,4.095833,4.096099
265.500000,4.095833,4.095828
265.750000,4.095833,4.095956
266.000000,4.095833,4.095408
266.250000,4.095833,4.095629
266.500000,4.095833,4.095489
266.750000,4.095833,4.096121
267.000000,4.095833,4.096254
267.250000,4.095833,4.095803
267.500000,4.095833,4.095773
267.750000,4.095833,4.095414
268.000000,4.095833,4.095856
268.250000,4.095833,4.095702
268.500000,4.095833,4.095963
268.750000,4.095833,4.096251
269.000000,4.095833,4.095630
269.250000,4.095833,4.095974
269.500000,4.095833,4.096042
269.750000,4.095833,4.096118
270.000000,4.095833,4.096027
270.250000,4.095833,4.095750
270.500000,4.095833,4.095569
270.750000,4.095833,4.096231
271.000000,4.095833,4.095664
271.250000,4.095833,4.095805
271.500000,4.095833,4.096260
271.750000,4.095833,4.095652
272.000000,4.095833,4.095423
272.250000,4.095833,4.096206
272.500000,4.095833,4.095426
272.750000,4.095833,4.096029
273.000000,4.095833,4.095770
273.250000,4.095833,4.096133
273.500000,4.095833,4.095733
273.750000,4.095833,4.095632
274.000000,4.095833,4.096118
274.250000,4.095833,4.096335
274.500000,4.095833,4.096061
274.750000,4.095833,4.096208
275.000000,4.095833,4.096235
275.250000,4.095833,4.095572
275.500000,4.095833,4.096289
275.750000,4.095833,4.095899
276.000000,4.095833,4.095761
276.250000,4.095833,4.095494
276.500000,4.095833,4.096005
276.750000,4.095833,4.095582
277.000000,4.095833,4.095854
277.250000,4.095833,4.095520
277.500000,4.095833,4.095355
277.750000,4.095833,4.096042
278.000000,4.095833,4.095987
278.250000,4.095833,4.095417
278.500000,4.095833,4.096220
278.750000,4.095833,4.095716
279.000000,4.095833,4.095369
279.250000,4.095833,4.096093
279.500000,4.095833,4.096200
279.750000,4.095833,4.095767
280.000000,4.095833,4.095658
280.250000,4.095833,4.095956
280.500000,4.095833,4.095346
280.750000,4.095833,4.096255
281.000000,4.095833,4.095474
281.250000,4.095833,4.095391
281.500000,4.095833,4.096295
281.750000,4.095833,4.095961
282.000000,4.095833,4.095380
282.250000,4.095833,4.096270
282.500000,4.095833,4.095495
282.750000,4.095833,4.095947
283.000000,4.095833,4.095854
283.250000,4.095833,4.096162
283.500000,4.095833,4.095427
283.750000,4.095833,4.096066
284.000000,4.095833,4.096230
284.250000,4.095833,4.095581
284.500000,4.095833,4.095358
284.750000,4.095833,4.096071
285.000000,4.095833,4.095896
285.250000,4.095833,4.095845
285.500000,4.095833,4.095617
285.750000,4.095833,4.095854
286.000000,4.095833,4.095632
286.250000,4.095833,4.095827
286.500000,4.095833,4.095812
286.750000,4.095833,4.095613
287.000000,4.095833,4.095979
287.250000,4.095833,4.095768
287.500000,4.095833,4.095403
287.750000,4.095833,4.096198
288.000000,4.095833,4.095766
288.250000,4.095833,4.096110
288.500000,4.095833,4.096142
288.750000,4.095833,4.095992
289.000000,4.095833,4.095708
289.250000,4.095833,4.096242
289.500000,4.095833,4.096211
289.750000,4.095833,4.095654
290.000000,4.095833,4.095496
290.250000,4.095833,4.095890
290.500000,4.095833,4.095440
290.750000,4.095833,4.095656
291.000000,4.095833,4.095358
291.250000,4.095833,4.095629
291.500000,4.095833,4.096192
291.750000,4.095833,4.095933
292.000000,4.095833,4.096090
292.250000,4.095833,4.095677
292.500000,4.095833,4.095423
292.750000,4.095833,4.095879
293.000000,4.095833,4.095550
293.250000,4.095833,4.095707
293.500000,4.095833,4.095861
293.750000,4.095833,4.096302
294.000000,4.095833,4.095513
294.250000,4.095833,4.095962
294.500000,4.095833,4.095918
294.750000,4.095833,4.096017
295.000000,4.095833,4.095685
295.250000,4.095833,4.095981
295.500000,4.095833,4.095760
295.750000,4.095833,4.095445
296.000000,4.095833,4.095802
296.250000,4.095833,4.095631
296.500000,4.095833,4.095579
296.750000,4.095833,4.096011
297.000000,4.095833,4.095827
297.250000,4.095833,4.095892
297.500000,4.095833,4.095519
297.750000,4.095833,4.095860
298.000000,4.095833,4.095461
298.250000,4.095833,4.095418
298.500000,4.095833,4.096046
298.750000,4.095833,4.095357
299.000000,4.095833,4.095640
299.250000,4.095833,4.095741
299.500000,4.095833,4.096252
299.750000,4.095833,4.095918
300.000000,4.095833,4.096074
300.250000,4.095833,4.095798
300.500000,4.095833,4.095628
300.750000,4.095833,4.095770
301.000000,4.095833,4.095586
301.250000,4.095833,4.095596
301.500000,4.095833,4.095757
301.750000,4.095833,4.096240
302.000000,4.095833,4.095664
302.250000,4.095833,4.095603
302.500000,4.095833,4.095731
302.750000,4.095833,4.095390
303.000000,4.095833,4.096217
303.250000,4.095833,4.095631
303.500000,4.095833,4.095732
303.750000,4.095833,4.095980
304.000000,4.095833,4.095661
304.250000,4.095833,4.096013
304.500000,4.095833,4.095701
304.750000,4.095833,4.096211
305.000000,4.095833,4.096092
305.250000,4.095833,4.095519
305.500000,4.095833,4.096009
305.750000,4.095833,4.095679
306.000000,4.095833,4.095605
306.250000,4.095833,4.095489
306.500000,4.095833,4.095344
306.750000,4.095833,4.095468
307.000000,4.095833,4.096257
307.250000,4.095833,4.095621
307.500000,4.095833,4.096134
307.750000,4.095833,4.095526
308.000000,4.095833,4.096253
308.250000,4.095833,4.095600
308.500000,4.095833,4.095993
308.750000,4.095833,4.095675
309.000000,4.095833,4.095899
309.250000,4.095833,4.096079
309.500000,4.095833,4.096112
309.750000,4.095833,4.096319
310.000000,4.095833,4.095960
310.250000,4.095833,4.095421
310.500000,4.095833,4.095750
310.750000,4.095833,4.095821
311.000000,4.095833,4.095921
311.250000,4.095833,4.095440
311.500000,4.095833,4.096014
311.750000,4.095833,4.095962
312.000000,4.095833,4.095952
312.250000,4.095833,4.095343
312.500000,4.095833,4.096004
312.750000,4.095833,4.095682
313.000000,4.095833,4.095553
313.250000,4.095833,4.096284
313.500000,4.095833,4.096210
313.750000,4.095833,4.095593
314.000000,4.095833,4.095579
314.250000,4.095833,4.096170
314.500000,4.095833,4.095488
314.750000,4.095833,4.095450
315.000000,4.095833,4.096332
315.250000,4.095833,4.095925
315.500000,4.095833,4.095412
315.750000,4.095833,4.095702
316.000000,4.095833,4.096054
316.250000,4.095833,4.096115
316.500000,4.095833,4.096218
316.750000,4.095833,4.095918
317.000000,4.095833,4.095953
317.250000,4.095833,4.096091
317.500000,4.095833,4.096307
317.750000,4.095833,4.096218
318.000000,4.095833,4.095903
318.250000,4.095833,4.095767
318.500000,4.095833,4.096289
318.750000,4.095833,4.096048
319.000000,4.095833,4.096139
319.250000,4.095833,4.096235
319.500000,4.095833,4.095955
319.750000,4.095833,4.095906
320.000000,4.095833,4.096090
320.250000,4.095833,4.096167
320.500000,4.095833,4.095475
320.750000,4.095833,4.096223
321.000000,4.095833,4.095354
321.250000,4.095833,4.095732
321.500000,4.095833,4.095608
321.750000,4.095833,4.096218
322.000000,4.095833,4.095388
322.250000,4.095833,4.096263
322.500000,4.095833,4.095950
322.750000,4.095833,4.095437
323.000000,4.095833,4.096307
323.250000,4.095833,4.095626
323.500000,4.095833,4.095755
323.750000,4.095833,4.095403
324.000000,4.095833,4.096342
324.250000,4.095833,4.095447
324.500000,4.095833,4.096293
324.750000,4.095833,4.095489
325.000000,4.095833,4.095783
325.250000,4.095833,4.096139
325.500000,4.095833,4.095432
325.750000,4.095833,4.096222
326.000000,4.095833,4.095931
326.250000,4.095833,4.095507
326.500000,4.095833,4.095652
326.750000,4.095833,4.096164
327.000000,4.095833,4.095935
327.250000,4.095833,4.095576
327.500000,4.095833,4.095650
327.750000,4.095833,4.095904
328.000000,4.095833,4.096163
328.250000,4.095833,4.095557
328.500000,4.095833,4.095966
328.750000,4.095833,4.095402
329.000000,4.095833,4.096253
329.250000,4.095833,4.095782
329.500000,4.095833,4.095865
329.750000,4.095833,4.095545
330.000000,4.095833,4.095743
330.250000,4.095833,4.096064
330.500000,4.095833,4.095603
330.750000,4.095833,4.096324
331.000000,4.095833,4.095509
331.250000,4.095833,4.095569
331.500000,4.095833,4.095563
331.750000,4.095833,4.095492
332.000000,4.095833,4.095458
332.250000,4.095833,4.095411
332.500000,4.095833,4.095497
332.750000,4.095833,4.096155
333.000000,4.095833,4.096182
333.250000,4.095833,4.095666
333.500000,4.095833,4.095486
333.750000,4.095833,4.096230
334.000000,4.095833,4.096061
334.250000,4.095833,4.096287
334.500000,4.095833,4.095731
334.750000,4.095833,4.095983
335.000000,4.095833,4.096276
335.250000,4.095833,4.095916
335.500000,4.095833,4.095464
335.750000,4.095833,4.095740
336.000000,4.095833,4.095957
336.250000,4.095833,4.095738
336.500000,4.095833,4.096141
336.750000,4.095833,4.096077
337.000000,4.095833,4.095984
337.250000,4.095833,4.095382
337.500000,4.095833,4.095475
337.750000,4.095833,4.095662
338.000000,4.095833,4.095664
338.250000,4.095833,4.095740
338.500000,4.095833,4.095872
338.750000,4.095833,4.096226
339.000000,4.095833,4.096026
339.250000,4.095833,4.095492
339.500000,4.095833,4.095774
339.750000,4.095833,4.095985
340.000000,4.095833,4.096193
340.250000,4.095833,4.095552
340.500000,4.095833,4.095874
340.750000,4.095833,4.095997
341.000000,4.095833,4.096246
341.250000,4.095833,4.095762
341.500000,4.095833,4.095433
341.750000,4.095833,4.095977
342.000000,4.095833,4.096336
342.250000,4.095833,4.095899
342.500000,4.095833,4.096306
342.750000,4.095833,4.095489
343.000000,4.095833,4.096021
343.250000,4.095833,4.096022
343.500000,4.095833,4.095891
343.750000,4.095833,4.096239
344.000000,4.095833,4.095463
344.250000,4.095833,4.095359
344.500000,4.095833,4.095662
344.750000,4.095833,4.096012
345.000000,4.095833,4.095448
345.250000,4.095833,4.096103
345.500000,4.095833,4.096294
345.750000,4.095833,4.095343
346.000000,4.095833,4.095648
346.250000,4.095833,4.095736
346.500000,4.095833,4.095490
346.750000,4.095833,4.095593
347.000000,4.095833,4.096194
347.250000,4.095833,4.095722
347.500000,4.095833,4.095819
347.750000,4.095833,4.096335
348.000000,4.095833,4.095478
348.250000,4.095833,4.095777
348.500000,4.095833,4.095888
348.750000,4.095833,4.095712
349.000000,4.095833,4.095669
349.250000,4.095833,4.095848
349.500000,4.095833,4.095884
349.750000,4.095833,4.095768
350.000000,4.095833,4.096058
350.250000,4.095833,4.095715
350.500000,4.095833,4.095886
350.750000,4.095833,4.096248
351.000000,4.095833,4.095480
351.250000,4.095833,4.096130
351.500000,4.095833,4.096093
351.750000,4.095833,4.095489
352.000000,4.095833,4.096334
352.250000,4.095833,4.095948
352.500000,4.095833,4.095999
352.750000,4.095833,4.095592
353.000000,4.095833,4.095487
353.250000,4.095833,4.095635
353.500000,4.095833,4.096036
353.750000,4.095833,4.095994
354.000000,4.095833,4.095902
354.250000,4.095833,4.095907
354.500000,4.095833,4.096258
354.750000,4.095833,4.095807
355.000000,4.095833,4.095933
355.250000,4.095833,4.096111
355.500000,4.095833,4.096334
355.750000,4.095833,4.095735
356.000000,4.095833,4.095748
356.250000,4.095833,4.095919
356.500000,4.095833,4.095616
356.750000,4.095833,4.096165
357.000000,4.095833,4.096071
357.250000,4.095833,4.095874
357.500000,4.095833,4.096000
357.750000,4.095833,4.096163
358.000000,4.095833,4.095735
358.250000,4.095833,4.096257
358.500000,4.095833,4.095634
358.750000,4.095833,4.096004
359.000000,4.095833,4.096151
359.250000,4.095833,4.095826
359.500000,4.095833,4.096175
359.750000,4.095833,4.096188
360.000000,4.095833,4.095471
360.250000,4.095833,4.095679
360.500000,4.095833,4.096060
360.750000,4.095833,4.095759
361.000000,4.095833,4.096068
361.250000,4.095833,4.095680
361.500000,4.095833,4.096244
361.750000,4.095833,4.096320
362.000000,4.095833,4.095471
362.250000,4.095833,4.095612
362.500000,4.095833,4.096206
362.750000,4.095833,4.095845
363.000000,4.095833,4.096295
363.250000,4.095833,4.095548
363.500000,4.095833,4.095994
363.750000,4.095833,4.096039
364.000000,4.095833,4.096259
364.250000,4.095833,4.095927
364.500000,4.095833,4.095865
364.750000,4.095833,4.095800
365.000000,4.095833,4.096263
365.250000,4.095833,4.095913
365.500000,4.095833,4.095568
365.750000,4.095833,4.095621
366.000000,4.095833,4.095984
366.250000,4.095833,4.095950
366.500000,4.095833,4.096178
366.750000,4.095833,4.095477
367.000000,4.095833,4.096328
367.250000,4.095833,4.095565
367.500000,4.095833,4.096031
367.750000,4.095833,4.095856
368.000000,4.095833,4.095373
368.250000,4.095833,4.096301
368.500000,4.095833,4.096056
368.750000,4.095833,4.095362
369.000000,4.095833,4.095556
369.250000,4.095833,4.095538
369.500000,4.095833,4.096287
369.750000,4.095833,4.095929
370.000000,4.095833,4.095732
370.250000,4.095833,4.095561
370.500000,4.095833,4.095917
370.750000,4.095833,4.095752
371.000000,4.095833,4.096270
371.250000,4.095833,4.096123
371.500000,4.095833,4.096006
371.750000,4.095833,4.095835
372.000000,4.095833,4.096194
372.250000,4.095833,4.095604
372.500000,4.095833,4.095522
372.750000,4.095833,4.095868
373.000000,4.095833,4.096211
373.250000,4.095833,4.095776
373.500000,4.095833,4.095842
373.750000,4.095833,4.096048
374.000000,4.095833,4.096003
374.250000,4.095833,4.095541
374.500000,4.095833,4.095796
374.750000,4.095833,4.095751
375.000000,4.095833,4.095630
375.250000,4.095833,4.096119
375.500000,4.095833,4.095731
375.750000,4.095833,4.095496
376.000000,4.095833,4.095373
376.250000,4.095833,4.096073
376.500000,4.095833,4.095616
376.750000,4.095833,4.096213
377.000000,4.095833,4.096061
377.250000,4.095833,4.096101
377.500000,4.095833,4.095921
377.750000,4.095833,4.095908
378.000000,4.095833,4.096280
378.250000,4.095833,4.095612
378.500000,4.095833,4.096312
378.750000,4.095833,4.096306
379.000000,4.095833,4.095376
379.250000,4.095833,4.096183
379.500000,4.095833,4.096219
379.750000,4.095833,4.096336
380.000000,4.095833,4.095793
380.250000,4.095833,4.095770
380.500000,4.095833,4.095791
380.750000,4.095833,4.095723
381.000000,4.095833,4.096000
381.250000,4.095833,4.096120
381.500000,4.095833,4.095787
381.750000,4.095833,4.095663
382.000000,4.095833,4.095944
382.250000,4.095833,4.096084
382.500000,4.095833,4.095490
382.750000,4.095833,4.095449
383.000000,4.095833,4.095737
383.250000,4.095833,4.095743
383.500000,4.095833,4.095620
383.750000,4.095833,4.095396
384.000000,4.095833,4.095803
384.250000,4.095833,4.096112
384.500000,4.095833,4.096194
384.750000,4.095833,4.095767
385.000000,4.095833,4.095588
385.250000,4.095833,4.096236
385.500000,4.095833,4.096274
385.750000,4.095833,4.095639
386.000000,4.095833,4.095601
386.250000,4.095833,4.096126
386.500000,4.095833,4.096178
386.750000,4.095833,4.095789
387.000000,4.095833,4.095800
387.250000,4.095833,4.096087
387.500000,4.095833,4.095641
387.750000,4.095833,4.095912
388.000000,4.095833,4.096327
388.250000,4.095833,4.096333
388.500000,4.095833,4.096311
388.750000,4.095833,4.095918
389.000000,4.095833,4.095929
389.250000,4.095833,4.095789
389.500000,4.095833,4.095818
389.750000,4.095833,4.095616
390.000000,4.095833,4.095924
390.250000,4.095833,4.095887
390.500000,4.095833,4.095613
390.750000,4.095833,4.095494
391.000000,4.095833,4.095931
391.250000,4.095833,4.096200
391.500000,4.095833,4.095355
