t,I_batt,Tau_batt,Tau_fgic,C1_batt,C1_fgic
629.000000,0.000000,6.587654,6.445249,1777.796602,1739.160783
629.250000,0.000000,6.587654,6.445921,1777.796600,1738.248998
629.500000,0.000000,6.587654,6.446042,1777.796598,1738.083633
629.750000,0.000000,6.587654,6.446206,1777.796595,1737.860122
630.000000,0.000000,6.587654,6.445531,1777.796593,1738.779424
630.250000,0.000000,6.587654,6.446409,1777.796590,1737.579932
630.500000,0.000000,6.587654,6.445300,1777.796588,1739.090081
630.750000,0.000000,6.587654,6.445818,1777.796586,1738.387991
631.000000,0.000000,6.587654,6.446507,1777.796583,1737.447237
631.250000,0.000000,6.587654,6.446533,1777.796581,1737.410169
631.500000,0.000000,6.587654,6.445817,1777.796579,1738.389454
631.750000,0.000000,6.587654,6.445446,1777.796576,1738.894861
632.000000,0.000000,6.587654,6.446099,1777.796574,1738.004591
632.250000,0.000000,6.587654,6.445627,1777.796572,1738.650434
632.500000,0.000000,6.587654,6.445918,1777.796569,1738.256268
632.750000,0.000000,6.587654,6.446595,1777.796567,1737.329379
633.000000,0.000000,6.587654,6.446744,1777.796565,1737.124970
633.250000,0.000000,6.587654,6.446333,1777.796562,1737.686390
633.500000,0.000000,6.587654,6.445953,1777.796560,1738.206979
633.750000,0.000000,6.587654,6.446077,1777.796557,1738.039802
634.000000,0.000000,6.587654,6.445367,1777.796555,1739.004922
634.250000,0.000000,6.587654,6.446385,1777.796553,1737.617208
634.500000,0.000000,6.587654,6.445441,1777.796550,1738.903872
634.750000,0.000000,6.587654,6.445430,1777.796548,1738.918195
635.000000,0.000000,6.587654,6.445403,1777.796546,1738.953679
635.250000,0.000000,6.587654,6.446014,1777.796543,1738.121143
635.500000,0.000000,6.587654,6.445223,1777.796541,1739.194608
635.750000,0.000000,6.587654,6.445297,1777.796539,1739.096647
636.000000,0.000000,6.587654,6.446893,1777.796536,1736.913355
636.250000,0.000000,6.587654,6.446838,1777.796534,1736.988535
636.500000,0.000000,6.587654,6.445330,1777.796532,1739.048984
636.750000,0.000000,6.587654,6.446192,1777.796529,1737.877306
637.000000,0.000000,6.587654,6.446558,1777.796527,1737.373708
637.250000,0.000000,6.587654,6.445492,1777.796525,1738.830939
637.500000,0.000000,6.587654,6.445916,1777.796522,1738.253107
637.750000,0.000000,6.587654,6.446410,1777.796520,1737.577640
638.000000,0.000000,6.587654,6.446418,1777.796517,1737.568404
638.250000,0.000000,6.587654,6.446114,1777.796515,1737.983188
638.500000,0.000000,6.587654,6.446201,1777.796513,1737.866523
638.750000,0.000000,6.587654,6.446230,1777.796510,1737.825093
639.000000,0.000000,6.587654,6.445764,1777.796508,1738.460194
639.250000,0.000000,6.587654,6.445487,1777.796506,1738.835381
639.500000,0.000000,6.587654,6.445733,1777.796503,1738.500929
639.750000,0.000000,6.587654,6.445640,1777.796501,1738.627237
640.000000,0.000000,6.587654,6.445713,1777.796499,1738.528111
640.250000,0.000000,6.587654,6.446756,1777.796496,1737.101092
640.500000,0.000000,6.587654,6.446568,1777.796494,1737.358042
640.750000,0.000000,6.587654,6.446747,1777.796492,1737.113222
641.000000,0.000000,6.587654,6.446661,1777.796489,1737.231844
641.250000,0.000000,6.587654,6.445275,1777.796487,1739.123455
641.500000,0.000000,6.587654,6.445375,1777.796485,1738.990224
641.750000,0.000000,6.587654,6.445373,1777.796482,1738.994133
642.000000,0.000000,6.587654,6.446528,1777.796480,1737.416662
642.250000,0.000000,6.587654,6.445467,1777.796478,1738.864613
642.500000,0.000000,6.587654,6.446172,1777.796475,1737.905080
642.750000,0.000000,6.587654,6.445258,1777.796473,1739.148986
643.000000,0.000000,6.587654,6.445460,1777.796471,1738.876464
643.250000,0.000000,6.587654,6.446905,1777.796468,1736.898957
643.500000,0.000000,6.587654,6.446109,1777.796466,1737.993156
643.750000,0.000000,6.587654,6.446674,1777.796464,1737.218366
644.000000,0.000000,6.587654,6.446661,1777.796461,1737.234992
644.250000,0.000000,6.587654,6.446268,1777.796459,1737.773667
644.500000,0.000000,6.587654,6.446570,1777.796456,1737.360779
644.750000,0.000000,6.587654,6.445325,1777.796454,1739.059370
645.000000,0.000000,6.587654,6.446585,1777.796452,1737.340720
645.250000,0.000000,6.587654,6.445639,1777.796449,1738.633016
645.500000,0.000000,6.587654,6.445592,1777.796447,1738.696181
645.750000,0.000000,6.587654,6.445916,1777.796445,1738.254383
646.000000,0.000000,6.587654,6.445750,1777.796442,1738.480853
646.250000,0.000000,6.587654,6.446163,1777.796440,1737.915184
646.500000,0.000000,6.587654,6.446419,1777.796438,1737.566875
646.750000,0.000000,6.587654,6.445299,1777.796435,1739.096281
647.000000,0.000000,6.587654,6.446852,1777.796433,1736.972598
647.250000,0.000000,6.587654,6.446186,1777.796431,1737.888002
647.500000,0.000000,6.587654,6.445628,1777.796428,1738.647615
647.750000,0.000000,6.587654,6.445792,1777.796426,1738.424367
648.000000,0.000000,6.587654,6.446482,1777.796424,1737.480900
648.250000,0.000000,6.587654,6.445448,1777.796421,1738.891243
648.500000,0.000000,6.587654,6.446141,1777.796419,1737.946482
648.750000,0.000000,6.587654,6.446413,1777.796417,1737.573842
649.000000,0.000000,6.587654,6.446394,1777.796414,1737.601312
649.250000,0.000000,6.587654,6.446330,1777.796412,1737.689828
649.500000,0.000000,6.587654,6.446475,1777.796410,1737.492058
649.750000,0.000000,6.587654,6.446394,1777.796407,1737.604912
650.000000,0.000000,6.587654,6.446424,1777.796405,1737.562850
650.250000,0.000000,6.587654,6.445775,1777.796403,1738.452136
650.500000,0.000000,6.587654,6.446423,1777.796400,1737.566354
650.750000,0.000000,6.587654,6.446887,1777.796398,1736.928567
651.000000,0.000000,6.587654,6.445264,1777.796396,1739.145766
651.250000,0.000000,6.587654,6.446215,1777.796393,1737.850622
651.500000,0.000000,6.587654,6.445779,1777.796391,1738.444787
651.750000,0.000000,6.587654,6.445466,1777.796389,1738.871164
652.000000,0.000000,6.587654,6.446417,1777.796386,1737.572202
652.250000,0.000000,6.587654,6.446384,1777.796384,1737.617241
652.500000,0.000000,6.587654,6.445535,1777.796382,1738.776587
652.750000,0.000000,6.587654,6.445323,1777.796379,1739.064751
653.000000,0.000000,6.587654,6.446264,1777.796377,1737.783273
653.250000,0.000000,6.587654,6.446972,1777.796375,1736.810803
653.500000,0.000000,6.587654,6.446392,1777.796372,1737.608025
653.750000,0.000000,6.587654,6.446966,1777.796370,1736.817955
654.000000,0.000000,6.587654,6.446068,1777.796368,1738.050070
654.250000,0.000000,6.587654,6.446801,1777.796365,1737.044033
654.500000,0.000000,6.587654,6.445674,1777.796363,1738.587135
654.750000,0.000000,6.587654,6.446235,1777.796361,1737.821864
655.000000,0.000000,6.587654,6.445863,1777.796358,1738.327952
655.250000,0.000000,6.587654,6.446884,1777.796356,1736.931081
655.500000,0.000000,6.587654,6.446293,1777.796354,1737.744084
655.750000,0.000000,6.587654,6.445409,1777.796351,1738.949200
656.000000,0.000000,6.587654,6.446411,1777.796349,1737.582968
656.250000,0.000000,6.587654,6.446633,1777.796347,1737.276025
656.500000,0.000000,6.587654,6.445498,1777.796344,1738.825905
656.750000,0.000000,6.587654,6.446103,1777.796342,1737.999258
657.000000,0.000000,6.587654,6.445970,1777.796340,1738.183214
657.250000,0.000000,6.587654,6.446419,1777.796337,1737.568339
657.500000,0.000000,6.587654,6.446862,1777.796335,1736.959047
657.750000,0.000000,6.587654,6.446735,1777.796333,1737.136278
658.000000,0.000000,6.587654,6.446653,1777.796330,1737.249039
658.250000,0.000000,6.587654,6.446053,1777.796328,1738.070947
658.500000,0.000000,6.587654,6.446666,1777.796326,1737.230818
658.750000,0.000000,6.587654,6.446778,1777.796323,1737.076980
659.000000,0.000000,6.587654,6.445600,1777.796321,1738.686206
659.250000,0.000000,6.587654,6.445599,1777.796319,1738.688385
659.500000,0.000000,6.587654,6.445268,1777.796316,1739.137511
659.750000,0.000000,6.587654,6.445889,1777.796314,1738.291431
660.000000,0.000000,6.587654,6.446856,1777.796312,1736.964693
660.250000,0.000000,6.587654,6.446722,1777.796309,1737.150009
660.500000,0.000000,6.587654,6.445654,1777.796307,1738.610589
660.750000,0.000000,6.587654,6.446630,1777.796305,1737.278302
661.000000,0.000000,6.587654,6.445974,1777.796302,1738.178154
661.250000,0.000000,6.587654,6.446746,1777.796300,1737.119880
661.500000,0.000000,6.587654,6.445253,1777.796298,1739.156983
661.750000,0.000000,6.587654,6.446073,1777.796296,1738.043519
662.000000,0.000000,6.587654,6.445337,1777.796293,1739.043608
662.250000,0.000000,6.587654,6.445390,1777.796291,1738.973629
662.500000,0.000000,6.587654,6.445478,1777.796289,1738.853262
662.750000,0.000000,6.587654,6.446307,1777.796286,1737.722016
663.000000,0.000000,6.587654,6.445923,1777.796284,1738.248494
663.250000,0.000000,6.587654,6.445436,1777.796282,1738.911485
663.500000,0.000000,6.587654,6.446955,1777.796279,1736.833859
663.750000,0.000000,6.587654,6.446220,1777.796277,1737.841186
664.000000,0.000000,6.587654,6.446514,1777.796275,1737.438639
664.250000,0.000000,6.587654,6.446353,1777.796272,1737.661515
664.500000,0.000000,6.587654,6.446674,1777.796270,1737.220670
664.750000,0.000000,6.587654,6.446457,1777.796268,1737.517586
665.000000,0.000000,6.587654,6.446953,1777.796265,1736.834704
665.250000,0.000000,6.587654,6.446194,1777.796263,1737.874204
665.500000,0.000000,6.587654,6.445725,1777.796261,1738.516422
665.750000,0.000000,6.587654,6.445191,1777.796258,1739.242914
666.000000,0.000000,6.587654,6.445480,1777.796256,1738.852110
666.250000,0.000000,6.587654,6.446248,1777.796254,1737.804827
666.500000,0.000000,6.587654,6.445399,1777.796251,1738.960098
666.750000,0.000000,6.587654,6.445188,1777.796249,1739.246322
667.000000,0.000000,6.587654,6.446065,1777.796247,1738.053061
667.250000,0.000000,6.587654,6.446288,1777.796244,1737.749666
667.500000,0.000000,6.587654,6.446583,1777.796242,1737.347251
667.750000,0.000000,6.587654,6.446807,1777.796240,1737.036778
668.000000,0.000000,6.587654,6.446672,1777.796238,1737.223951
668.250000,0.000000,6.587654,6.446655,1777.796235,1737.248273
668.500000,0.000000,6.587654,6.446384,1777.796233,1737.619471
668.750000,0.000000,6.587654,6.446656,1777.796231,1737.246256
669.000000,0.000000,6.587654,6.445368,1777.796228,1739.003808
669.250000,0.000000,6.587654,6.446285,1777.796226,1737.752345
669.500000,0.000000,6.587654,6.446651,1777.796224,1737.249973
669.750000,0.000000,6.587654,6.446634,1777.796221,1737.273014
670.000000,0.000000,6.587654,6.446472,1777.796219,1737.493356
670.250000,0.000000,6.587654,6.446500,1777.796217,1737.457197
670.500000,0.000000,6.587654,6.446041,1777.796214,1738.084836
670.750000,0.000000,6.587654,6.445864,1777.796212,1738.327459
671.000000,0.000000,6.587654,6.446274,1777.796210,1737.768017
671.250000,0.000000,6.587654,6.445399,1777.796207,1738.959830
671.500000,0.000000,6.587654,6.446150,1777.796205,1737.939396
671.750000,0.000000,6.587654,6.446215,1777.796203,1737.850060
672.000000,0.000000,6.587654,6.446781,1777.796201,1737.074426
672.250000,0.000000,6.587654,6.445690,1777.796198,1738.565300
672.500000,0.000000,6.587654,6.446062,1777.796196,1738.059133
672.750000,0.000000,6.587654,6.446021,1777.796194,1738.114964
673.000000,0.000000,6.587654,6.446580,1777.796191,1737.350246
673.250000,0.000000,6.587654,6.446463,1777.796189,1737.512705
673.500000,0.000000,6.587654,6.445691,1777.796187,1738.568479
673.750000,0.000000,6.587654,6.446443,1777.796184,1737.541992
674.000000,0.000000,6.587654,6.446144,1777.796182,1737.948969
674.250000,0.000000,6.587654,6.446873,1777.796180,1736.949941
674.500000,0.000000,6.587654,6.446857,1777.796177,1736.970798
674.750000,0.000000,6.587654,6.447009,1777.796175,1736.759315
675.000000,0.000000,6.587654,6.446644,1777.796173,1737.262826
675.250000,0.000000,6.587654,6.445343,1777.796171,1739.037608
675.500000,0.000000,6.587654,6.446619,1777.796168,1737.297537
675.750000,0.000000,6.587654,6.446478,1777.796166,1737.489710
676.000000,0.000000,6.587654,6.446395,1777.796164,1737.603975
676.250000,0.000000,6.587654,6.445751,1777.796161,1738.482772
676.500000,0.000000,6.587654,6.446037,1777.796159,1738.091450
676.750000,0.000000,6.587654,6.445620,1777.796157,1738.658998
677.000000,0.000000,6.587654,6.445623,1777.796154,1738.654701
677.250000,0.000000,6.587654,6.445697,1777.796152,1738.552376
677.500000,0.000000,6.587654,6.445462,1777.796150,1738.870508
677.750000,0.000000,6.587654,6.446225,1777.796147,1737.833275
678.000000,0.000000,6.587654,6.445625,1777.796145,1738.653248
678.250000,0.000000,6.587654,6.446364,1777.796143,1737.645170
678.500000,0.000000,6.587654,6.445459,1777.796141,1738.878818
678.750000,0.000000,6.587654,6.445847,1777.796138,1738.349188
679.000000,0.000000,6.587654,6.445932,1777.796136,1738.233683
679.250000,0.000000,6.587654,6.446697,1777.796134,1737.186875
679.500000,0.000000,6.587654,6.445511,1777.796131,1738.807362
679.750000,0.000000,6.587654,6.445818,1777.796129,1738.388937
680.000000,0.000000,6.587654,6.446318,1777.796127,1737.706102
680.250000,0.000000,6.587654,6.446060,1777.796124,1738.060268
680.500000,0.000000,6.587654,6.445895,1777.796122,1738.286220
680.750000,0.000000,6.587654,6.445399,1777.796120,1738.960039
681.000000,0.000000,6.587654,6.445872,1777.796118,1738.316362
681.250000,0.000000,6.587654,6.445998,1777.796115,1738.143837
681.500000,0.000000,6.587654,6.445201,1777.796113,1739.227179
681.750000,0.000000,6.587654,6.446312,1777.796111,1737.713283
682.000000,0.000000,6.587654,6.445512,1777.796108,1738.803230
682.250000,0.000000,6.587654,6.446312,1777.796106,1737.710358
682.500000,0.000000,6.587654,6.446873,1777.796104,1736.941760
682.750000,0.000000,6.587654,6.446802,1777.796101,1737.038246
683.000000,0.000000,6.587654,6.446252,1777.796099,1737.793154
683.250000,0.000000,6.587654,6.446660,1777.796097,1737.234982
683.500000,0.000000,6.587654,6.445646,1777.796095,1738.622908
683.750000,0.000000,6.587654,6.446248,1777.796092,1737.800242
684.000000,0.000000,6.587654,6.445358,1777.796090,1739.013248
684.250000,0.000000,6.587654,6.445668,1777.796088,1738.593397
684.500000,0.000000,6.587654,6.445790,1777.796085,1738.428720
684.750000,0.000000,6.587654,6.446172,1777.796083,1737.909259
685.000000,0.000000,6.587654,6.445499,1777.796081,1738.824507
685.250000,0.000000,6.587654,6.445917,1777.796078,1738.254723
685.500000,0.000000,6.587654,6.446660,1777.796076,1737.239780
685.750000,0.000000,6.587654,6.446352,1777.796074,1737.664344
686.000000,0.000000,6.587654,6.446188,1777.796072,1737.887148
686.250000,0.000000,6.587654,6.446479,1777.796069,1737.488012
686.500000,0.000000,6.587654,6.446086,1777.796067,1738.026101
686.750000,0.000000,6.587654,6.445782,1777.796065,1738.441720
687.000000,0.000000,6.587654,6.445274,1777.796062,1739.131075
687.250000,0.000000,6.587654,6.446775,1777.796060,1737.080399
687.500000,0.000000,6.587654,6.445435,1777.796058,1738.912102
687.750000,0.000000,6.587654,6.446087,1777.796056,1738.022974
688.000000,0.000000,6.587654,6.445980,1777.796053,1738.168798
688.250000,0.000000,6.587654,6.445850,1777.796051,1738.346705
688.500000,0.000000,6.587654,6.445959,1777.796049,1738.197690
688.750000,0.000000,6.587654,6.445194,1777.796046,1739.236317
689.000000,0.000000,6.587654,6.446269,1777.796044,1737.771356
689.250000,0.000000,6.587654,6.445569,1777.796042,1738.726718
689.500000,0.000000,6.587654,6.446110,1777.796039,1737.991341
689.750000,0.000000,6.587654,6.446443,1777.796037,1737.535396
690.000000,0.000000,6.587654,6.445902,1777.796035,1738.274054
690.250000,0.000000,6.587654,6.446222,1777.796033,1737.836362
690.500000,0.000000,6.587654,6.445383,1777.796030,1738.977556
690.750000,0.000000,6.587654,6.446329,1777.796028,1737.687522
691.000000,0.000000,6.587654,6.446898,1777.796026,1736.907232
691.250000,0.000000,6.587654,6.445733,1777.796023,1738.500732
691.500000,0.000000,6.587654,6.445762,1777.796021,1738.461978
691.750000,0.000000,6.587654,6.445373,1777.796019,1738.991318
692.000000,0.000000,6.587654,6.446940,1777.796017,1736.849881
692.250000,0.000000,6.587654,6.445601,1777.796014,1738.680625
692.500000,0.000000,6.587654,6.446043,1777.796012,1738.076992
692.750000,0.000000,6.587654,6.446816,1777.796010,1737.018549
693.000000,0.000000,6.587654,6.446861,1777.796007,1736.955822
693.250000,0.000000,6.587654,6.445854,1777.796005,1738.337149
693.500000,0.000000,6.587654,6.446839,1777.796003,1736.988165
693.750000,0.000000,6.587654,6.445356,1777.796001,1739.015505
694.000000,0.000000,6.587654,6.446404,1777.795998,1737.588218
694.250000,0.000000,6.587654,6.445415,1777.795996,1738.937880
694.500000,0.000000,6.587654,6.446698,1777.795994,1737.187266
694.750000,0.000000,6.587654,6.446727,1777.795991,1737.146491
695.000000,0.000000,6.587654,6.445276,1777.795989,1739.128355
695.250000,0.000000,6.587654,6.446329,1777.795987,1737.692480
695.500000,0.000000,6.587654,6.445325,1777.795985,1739.062662
695.750000,0.000000,6.587654,6.446778,1777.795982,1737.076313
696.000000,0.000000,6.587654,6.445898,1777.795980,1738.281304
696.250000,0.000000,6.587654,6.445315,1777.795978,1739.074826
696.500000,0.000000,6.587654,6.446965,1777.795975,1736.820657
696.750000,0.000000,6.587654,6.446478,1777.795973,1737.489764
697.000000,0.000000,6.587654,6.446105,1777.795971,1738.000543
697.250000,0.000000,6.587654,6.446843,1777.795969,1736.987103
697.500000,0.000000,6.587654,6.446337,1777.795966,1737.682325
697.750000,0.000000,6.587654,6.445327,1777.795964,1739.056658
698.000000,0.000000,6.587654,6.446767,1777.795962,1737.090992
698.250000,0.000000,6.587654,6.445394,1777.795959,1738.964880
698.500000,0.000000,6.587654,6.446073,1777.795957,1738.041405
698.750000,0.000000,6.587654,6.446911,1777.795955,1736.893632
699.000000,0.000000,6.587654,6.446658,1777.795953,1737.241983
699.250000,0.000000,6.587654,6.445928,1777.795950,1738.240192
699.500000,0.000000,6.587654,6.446812,1777.795948,1737.029550
699.750000,0.000000,6.587654,6.445618,1777.795946,1738.663188
700.000000,0.000000,6.587654,6.446471,1777.795944,1737.498892
700.250000,0.000000,6.587654,6.446627,1777.795941,1737.284758
700.500000,0.000000,6.587654,6.445911,1777.795939,1738.263892
700.750000,0.000000,6.587654,6.446040,1777.795937,1738.088868
701.000000,0.000000,6.587654,6.445888,1777.795934,1738.296484
701.250000,0.000000,6.587654,6.445301,1777.795932,1739.093752
